StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q7,Q3,Q4
2022-09-18 07:52:20,2022-09-18 07:53:32,IP Address,64.222.162.82,100,72,True,2022-09-18 07:53:33,R_3EAVE77yk0DhwgW,,,,,42.8951,-72.0534,anonymous,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Satisfied,,https://unh.az1.qualtrics.com/jfe/form/SV_4ZXo2irnGS6fyyW,
2022-09-18 07:56:05,2022-09-18 07:56:56,IP Address,64.222.162.82,100,51,True,2022-09-18 07:56:57,R_1k0M8TY4lRMqDbh,,,,,42.8951,-72.0534,anonymous,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,I think Micah is great. I like being able to incorporate professors on the topic as well as self-advocates,
2022-09-18 07:57:00,2022-09-18 08:03:14,IP Address,64.222.162.82,100,374,True,2022-09-18 08:03:14,R_bIB6LaXfqMK7RgB,,,,,42.8951,-72.0534,anonymous,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Satisfied,,He got all in the information necessary included and kept the session succint,
2022-09-18 08:03:17,2022-09-18 08:16:40,IP Address,64.222.162.82,100,803,True,2022-09-18 08:16:40,R_3RdSFH6W9gCi6Zw,,,,,42.8951,-72.0534,anonymous,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,I like hearing from an intellectual on the topic and then hearing from the families of those with IDD.,
2022-09-18 08:16:45,2022-09-18 08:23:25,IP Address,64.222.162.82,100,400,True,2022-09-18 08:23:26,R_1QtntTDRsRWiBIk,,,,,42.8951,-72.0534,anonymous,EN,"The Lived Experience Perspective- Melanie Hecker, MPA, Susan Klick, BA, and Beth Grosso, MSW",Highly satisfied,,I liked hearing from self advocates as well as family of those with IDD-MH,
2022-09-18 08:23:30,2022-09-18 08:59:08,IP Address,64.222.162.82,100,2138,True,2022-09-18 08:59:09,R_2xzR9TKuLClyDGU,,,,,42.8951,-72.0534,anonymous,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,I like hearing from professionals on the topic as well as self advocates to hear their perspective as well,
2022-09-18 08:59:12,2022-09-18 09:13:01,IP Address,64.222.162.82,100,828,True,2022-09-18 09:13:01,R_BJ0WGBb8SM5jTPj,,,,,42.8951,-72.0534,anonymous,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Highly satisfied,,I like integrating professionals on the topic with self advocates and family members to hear both perspectives,
2022-09-18 14:01:55,2022-09-18 14:15:13,IP Address,73.149.158.196,100,797,True,2022-09-18 14:15:14,R_9yOs0FLowWgthe1,,,,,43.6444,-72.2455,anonymous,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,"I like how both Melanie and Jennifer talked about neurodiversity. It provided a nice dynamic for the topic discussed. ",N/A
2022-09-18 14:35:46,2022-09-18 14:36:34,IP Address,73.149.158.196,100,47,True,2022-09-18 14:36:35,R_1JXc3XIekd96exg,,,,,43.6444,-72.2455,anonymous,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,I like how Dr. Blanco introduced prompt questions and ways to answer them.,N/A
2022-09-18 14:43:05,2022-09-18 14:47:16,IP Address,73.149.158.196,100,250,True,2022-09-18 14:47:16,R_DS4Fl0ST5QcJGlH,,,,,43.6444,-72.2455,anonymous,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Highly satisfied,,It was most helpful to hear what services are offered to patients with IDD.,N/A
2022-09-18 14:49:56,2022-09-18 15:02:08,IP Address,73.149.158.196,100,732,True,2022-09-18 15:02:08,R_VIsPoUkwkSRU8vf,,,,,43.6444,-72.2455,anonymous,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,"I thought listening to ""the science of hope"" was very powerful and interesting. It gave me the opportunity to reflect on my own personal experiences.   ",N/A
2022-09-18 09:13:04,2022-09-18 15:10:05,IP Address,76.24.228.186,100,21420,True,2022-09-18 15:10:06,R_1IGKyTRAIcnwQZt,,,,,43.6448,-72.2971,anonymous,EN,"Trauma and Stressor Related Disorders- Jill Hinton, PhD and Roberto Blanco, MD",Highly satisfied,," I liked hearing from professionals in the field as well as self advocates",
2022-09-18 15:03:28,2022-09-18 15:10:50,IP Address,73.149.158.196,100,442,True,2022-09-18 15:10:51,R_3PTDfsk7GfhDOcA,,,,,43.6444,-72.2455,anonymous,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Highly satisfied,,It was helpful to hear which treatments work best and how pharmacological therapy is not always the best option for these patients.,N/A
2022-09-18 15:10:10,2022-09-18 15:24:18,IP Address,76.24.228.186,100,848,True,2022-09-18 15:24:18,R_3gTKM0Pl2FWOiCu,,,,,43.6448,-72.2971,anonymous,EN,"Anxiety Disorders- John Diamond, MD and Karen Weigle, PhD",Satisfied,,I liked learning the interventions for anxiety and the reminder to always rule out physical problems first when diagnosing someone with anxiety.,
2022-09-18 15:14:05,2022-09-18 15:26:26,IP Address,73.149.158.196,100,741,True,2022-09-18 15:26:27,R_28BN14CoKbscHVZ,,,,,43.6444,-72.2455,anonymous,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,"I thought it was most helpful to hear from family members and their views on medical assessment considerations for people with IDD. ",N/A
2022-09-18 15:24:22,2022-09-18 15:31:51,IP Address,76.24.228.186,100,449,True,2022-09-18 15:31:51,R_3MQeOuydMP2xDF2,,,,,43.6448,-72.2971,anonymous,EN,"Depression and Bipolar Disorder- Jenee Lewis-Walker, PhD and Jennifer McLaren, MD",Satisfied,,learning about the more atypical presentation of mood disorders in those with IDD compared to neurotypicals.,
2022-09-18 15:26:44,2022-09-18 15:39:45,IP Address,73.149.158.196,100,780,True,2022-09-18 15:39:45,R_1GxCBvx3MiCrstX,,,,,43.6444,-72.2455,anonymous,EN,"The Lived Experience Perspective- Melanie Hecker, MPA, Susan Klick, BA, and Beth Grosso, MSW",Highly satisfied,,I thought it was helpful to know that you must ask about sensory triggers. I was unaware of how many sensory triggers there were and how they affect each patient differently.,N/A
2022-09-18 15:44:48,2022-09-18 16:01:19,IP Address,73.149.158.196,100,990,True,2022-09-18 16:01:20,R_3ndhe0IpSiV7K2S,,,,,43.6444,-72.2455,anonymous,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,"I will definitely remember the ""HEAD TO TOES"" mnemonic! This will help me as a future provider. ",N/A
2022-09-18 16:02:13,2022-09-18 16:16:01,IP Address,73.149.158.196,100,828,True,2022-09-18 16:16:02,R_1ovDUxmyLNA540k,,,,,43.6444,-72.2455,anonymous,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Highly satisfied,,"I thought Myka's story of her own personal experiences with mental health and her diagnosis was helpful to understand the importance of a proper diagnosis and the potential negative effects of not properly treating patient's with incorrect diagnoses. ",N/A
2022-09-18 16:19:59,2022-09-18 16:32:07,IP Address,73.149.158.196,100,728,True,2022-09-18 16:32:08,R_1OxlFggjmcPwJTC,,,,,43.6444,-72.2455,anonymous,EN,"Trauma and Stressor Related Disorders- Jill Hinton, PhD and Roberto Blanco, MD",Highly satisfied,,"The 6 principles of trauma care were informative, along with the discussion of different therapies available. ",N/A
2022-09-18 16:32:34,2022-09-18 16:41:35,IP Address,73.149.158.196,100,540,True,2022-09-18 16:41:35,R_p0McimXG5ntX5cJ,,,,,43.6444,-72.2455,anonymous,EN,"Anxiety Disorders- John Diamond, MD and Karen Weigle, PhD",Highly satisfied,,I thought it was helpful to hear how anxiety may present in patients with IDD.,N/A
2022-09-18 16:41:46,2022-09-18 16:49:38,IP Address,73.149.158.196,100,472,True,2022-09-18 16:49:39,R_pcmGD96MTFjlr7X,,,,,43.6444,-72.2455,anonymous,EN,"Depression and Bipolar Disorder- Jenee Lewis-Walker, PhD and Jennifer McLaren, MD",Highly satisfied,,The flow charts at the end of the video were very helpful in mapping out the best treatment for different mood disorders.,N/A
2022-09-18 16:50:03,2022-09-18 16:57:51,IP Address,73.149.158.196,100,468,True,2022-09-18 16:57:52,R_3MlKmMHwHzuAJfA,,,,,43.6444,-72.2455,anonymous,EN,"Schizophrenia and Other Psychotic Disorders- Joan Beasley, PhD and Jennifer McLaren, MD",Highly satisfied,,"The case examples were very helpful in this lecture. It allowed me to look at a ""psychotic disorder"" through patient cases. Also addressing psychosis vs lived life experiences is important to understand and differentiate. Also, I thought it was important to learn about ""pseudo psychotic"" events. ",N/A
2022-09-18 16:57:59,2022-09-18 17:07:11,IP Address,73.149.158.196,100,551,True,2022-09-18 17:07:11,R_pse5JnybWocXFoB,,,,,43.6444,-72.2455,anonymous,EN,"Obsessive Compulsive and Related Disorders- Jill Hinton, PhD and Michael Cummings, MD",Highly satisfied,,"I thought it was important to learn that it is crucial that you carefully consider which medications to prescribe these individuals for OCD and the side effects they may have which can be more severe for this population (GI side effects). ",N/A
2022-09-18 17:07:16,2022-09-18 17:11:05,IP Address,73.149.158.196,100,228,True,2022-09-18 17:11:06,R_2OIm4iqnzU2zcnS,,,,,43.6444,-72.2455,anonymous,EN,"Grief and Loss in IDD - Dan Baker, PhD and Katy Stratigos, MD",Highly satisfied,,"I thought practical strategies for grieving in individuals with IDD were very helpful! ",N/A
2022-09-18 17:08:30,2022-09-18 18:55:32,IP Address,73.149.159.172,100,6421,True,2022-09-18 18:55:32,R_D8oyLer0p5bQwKJ,,,,,43.6444,-72.2455,anonymous,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,"I thought the speakers seemed very knowledgeable, and were engaging.",
2022-09-18 15:32:09,2022-09-19 03:34:30,IP Address,76.24.228.186,100,43341,True,2022-09-19 03:34:31,R_6FfTUz76fPxis0N,,,,,43.6448,-72.2971,anonymous,EN,"Schizophrenia and Other Psychotic Disorders- Joan Beasley, PhD and Jennifer McLaren, MD",Highly satisfied,,I like the case examples,
2022-09-19 03:34:37,2022-09-19 03:46:40,IP Address,76.24.228.186,100,723,True,2022-09-19 03:46:40,R_WunVrDtvHZdomXL,,,,,43.6448,-72.2971,anonymous,EN,"Obsessive Compulsive and Related Disorders- Jill Hinton, PhD and Michael Cummings, MD",Satisfied,,I liked how they hit the big findings in those with IDD and OCD,
2022-09-19 03:47:03,2022-09-19 03:59:54,IP Address,76.24.228.186,100,771,True,2022-09-19 03:59:54,R_1KkDtNi49nXmSTp,,,,,43.6448,-72.2971,anonymous,EN,"Grief and Loss in IDD - Dan Baker, PhD and Katy Stratigos, MD",Satisfied,,I thought they provided good non pharmacological coping mechanisms,
2022-09-22 08:50:10,2022-09-22 08:51:22,IP Address,172.58.225.84,100,72,True,2022-09-22 08:51:22,R_eKGL7VB8v1q0oIV,,,,,40.6801,-73.9207,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,"Everything ",
2022-09-22 08:50:25,2022-09-22 08:51:28,IP Address,172.58.225.212,100,63,True,2022-09-22 08:51:28,R_2rhZ4QfNvbvceyO,,,,,40.6801,-73.9207,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,"Description of terms, person first vs identity first explanation",
2022-09-22 08:50:13,2022-09-22 08:51:30,IP Address,107.77.216.80,100,77,True,2022-09-22 08:51:31,R_1DD9P3Syj2QreCK,,,,,28.6344,-81.6221,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,Growing as a person helps me improve as a professional,
2022-09-22 08:50:20,2022-09-22 08:51:30,IP Address,166.205.159.1,100,70,True,2022-09-22 08:51:31,R_87VeUEK6FiN2ukN,,,,,26.2681,-80.2092,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,Getting perspective about this topic,
2022-09-22 08:50:39,2022-09-22 08:51:40,IP Address,172.58.224.172,100,60,True,2022-09-22 08:51:40,R_21ppeGMg54V4Qxo,,,,,40.7123,-73.7985,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,Concepts,
2022-09-22 08:51:58,2022-09-22 08:52:22,IP Address,166.205.159.1,100,23,True,2022-09-22 08:52:22,R_1P4WpKdplk1aLcn,,,,,26.2681,-80.2092,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Satisfied,,Getting to know concepts,
2022-09-22 08:52:04,2022-09-22 08:52:36,IP Address,172.58.225.212,100,31,True,2022-09-22 08:52:36,R_3h3gasJGj8kWwfD,,,,,40.6801,-73.9207,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,Specific examples provided for competently focused interview,
2022-09-22 08:52:17,2022-09-22 08:52:37,IP Address,172.58.225.84,100,20,True,2022-09-22 08:52:38,R_3qmmboYuiK8A5Rt,,,,,40.6801,-73.9207,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,"Everything ",
2022-09-22 08:52:13,2022-09-22 08:52:39,IP Address,172.58.225.49,100,25,True,2022-09-22 08:52:39,R_1FsIkiSQkXgI2ra,,,,,40.6801,-73.9207,qr,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,Concept,Continue
2022-09-22 08:52:15,2022-09-22 08:52:42,IP Address,107.77.216.80,100,26,True,2022-09-22 08:52:42,R_cwsLlRHzhBZUqNb,,,,,28.6344,-81.6221,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,A reminder of proper terminology and to always use a patient-centered approach,
2022-09-22 08:52:44,2022-09-22 08:52:52,IP Address,172.58.225.84,100,8,True,2022-09-22 08:52:53,R_2B3EX29j3GgooUE,,,,,40.6801,-73.9207,qr,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,"Everything ",
2022-09-22 08:52:28,2022-09-22 08:52:57,IP Address,166.205.159.1,100,28,True,2022-09-22 08:52:57,R_3E9JdYW3JB1PhQL,,,,,26.2681,-80.2092,qr,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,Learning to be more concient about this concepts and applying them to practice,
2022-09-22 08:52:59,2022-09-22 08:53:17,IP Address,172.58.225.84,100,18,True,2022-09-22 08:53:17,R_3PMtuof75QVyZ9j,,,,,40.6801,-73.9207,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Highly satisfied,,"Everything ",
2022-09-22 08:52:46,2022-09-22 08:53:17,IP Address,172.58.224.91,100,31,True,2022-09-22 08:53:18,R_22E0YdnemUSsfNS,,,,,40.7123,-73.7985,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,Very good,.
2022-09-22 08:53:00,2022-09-22 08:53:30,IP Address,166.205.159.1,100,29,True,2022-09-22 08:53:30,R_3QEpOlKzW6rLjwv,,,,,26.2681,-80.2092,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Satisfied,,Good,
2022-09-22 08:53:22,2022-09-22 08:53:33,IP Address,172.58.225.84,100,11,True,2022-09-22 08:53:34,R_238dc0iF7Bwm1QL,,,,,40.6801,-73.9207,qr,EN,"The Lived Experience Perspective- Melanie Hecker, MPA, Susan Klick, BA, and Beth Grosso, MSW",Highly satisfied,,"Everything ",
2022-09-22 08:52:42,2022-09-22 08:53:33,IP Address,172.58.225.212,100,50,True,2022-09-22 08:53:34,R_tSOAxEoWxkVicDv,,,,,40.6801,-73.9207,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,Description of positive medicine,
2022-09-22 08:51:16,2022-09-22 08:53:37,IP Address,67.224.128.118,100,140,True,2022-09-22 08:53:37,R_2RaCfB0gQioJZcN,,,,,18.3861,-66.0434,qr,EN,"Introduction to Neurodiversity- Melanie Hecker, MPA and Jennifer McLaren, MD",Highly satisfied,,The importance of highlighting strengths,
2022-09-22 08:53:38,2022-09-22 08:53:50,IP Address,166.205.159.1,100,11,True,2022-09-22 08:53:50,R_3HnymOAm23a6lcg,,,,,26.2681,-80.2092,qr,EN,"The Lived Experience Perspective- Melanie Hecker, MPA, Susan Klick, BA, and Beth Grosso, MSW",Satisfied,,Good,
2022-09-22 08:53:39,2022-09-22 08:53:52,IP Address,172.58.225.84,100,12,True,2022-09-22 08:53:52,R_BWfZXaKwCxo4IFz,,,,,40.6801,-73.9207,qr,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Highly satisfied,,"Everything ",
2022-09-22 08:52:49,2022-09-22 08:54:01,IP Address,107.77.216.80,100,72,True,2022-09-22 08:54:01,R_1QaUnkejJZRYYNA,,,,,28.6344,-81.6221,qr,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,Understand that IDD people have their pwn culture that is not homogenous for everybody since ones own life experiences shape culture,
2022-09-22 08:53:26,2022-09-22 08:54:03,IP Address,172.58.224.91,100,37,True,2022-09-22 08:54:03,R_5jB61XUbmkP0t5D,,,,,40.7123,-73.7985,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Highly satisfied,,Term learned hopefulness and focus in strenght based care,
2022-09-22 08:53:57,2022-09-22 08:54:08,IP Address,172.58.225.84,100,11,True,2022-09-22 08:54:09,R_3r2oOqNJZo7W9Wz,,,,,40.6801,-73.9207,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,"Everything ",
2022-09-22 08:53:53,2022-09-22 08:54:25,IP Address,166.205.159.1,100,32,True,2022-09-22 08:54:26,R_vYsurbsAQ1pGrsJ,,,,,26.2681,-80.2092,qr,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Highly satisfied,,Knowing all resources available but frustrating to know in puerto rico we dont have this programs,
2022-09-22 08:54:13,2022-09-22 08:54:28,IP Address,172.58.225.84,100,14,True,2022-09-22 08:54:28,R_OBu02yZ4ACobNq9,,,,,40.6801,-73.9207,qr,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Highly satisfied,,"Everything ",
2022-09-22 08:53:38,2022-09-22 08:54:29,IP Address,172.58.225.212,100,51,True,2022-09-22 08:54:29,R_1eIPn4mBBz5jMoA,,,,,40.6801,-73.9207,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Satisfied,More specific examples about pharmacology options in daily experience,Reciew of psychopharm,
2022-09-22 08:54:33,2022-09-22 08:54:49,IP Address,172.58.225.84,100,16,True,2022-09-22 08:54:49,R_Zwy4XH4R5j67wel,,,,,40.6801,-73.9207,qr,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,"Everything ",
2022-09-22 08:54:29,2022-09-22 08:54:56,IP Address,166.205.159.1,100,27,True,2022-09-22 08:54:57,R_9FSmnVIFDmdpO4V,,,,,26.2681,-80.2092,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,Perspective about what to have in mind and importance to cconsider,
2022-09-22 08:54:54,2022-09-22 08:55:08,IP Address,172.58.225.84,100,13,True,2022-09-22 08:55:08,R_vNCBfVXaW88LFGF,,,,,40.6801,-73.9207,qr,EN,"Trauma and Stressor Related Disorders- Jill Hinton, PhD and Roberto Blanco, MD",Highly satisfied,,"Everything ",
2022-09-22 08:54:59,2022-09-22 08:55:11,IP Address,166.205.159.1,100,11,True,2022-09-22 08:55:11,R_25L8z4LOn7Zud2X,,,,,26.2681,-80.2092,qr,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Satisfied,,Good,
2022-09-22 08:53:47,2022-09-22 08:55:13,IP Address,67.224.128.118,100,85,True,2022-09-22 08:55:14,R_1i9cV4PPRbhFm5T,,,,,18.3861,-66.0434,qr,EN,"Culturally Competent Patient Care- Roberto Blanco, MD and Kristal Garcia, LMSW",Highly satisfied,,The importance of being aware of what you patients' culture is to strengthen patient relationship as well as therapeutic approach.,
2022-09-22 08:55:13,2022-09-22 08:55:25,IP Address,166.205.159.1,100,11,True,2022-09-22 08:55:25,R_wLZCiE2mJ7N46S5,,,,,26.2681,-80.2092,qr,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,Great,
2022-09-22 08:55:13,2022-09-22 08:55:25,IP Address,172.58.225.84,100,11,True,2022-09-22 08:55:25,R_2zHEUzaQGJRND4B,,,,,40.6801,-73.9207,qr,EN,"Anxiety Disorders- John Diamond, MD and Karen Weigle, PhD",Highly satisfied,,"Everything ",
2022-09-22 08:54:33,2022-09-22 08:55:28,IP Address,172.58.225.212,100,54,True,2022-09-22 08:55:28,R_1pKZ6mRptAG8VTM,,,,,40.6801,-73.9207,qr,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Satisfied,Difficult to apply to Puerto Rico’s option and system of care,It was helpful to learn about the best practices even if not available in our system,
2022-09-22 08:54:07,2022-09-22 08:55:33,IP Address,172.58.224.91,100,85,True,2022-09-22 08:55:33,R_2xKpgbBrTbQTCsk,,,,,40.7123,-73.7985,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Somewhat Satisfied,"Requires more time and sessions ",Focus on behavioral management/nonpharm interventiona,
2022-09-22 08:55:29,2022-09-22 08:55:41,IP Address,172.58.225.84,100,11,True,2022-09-22 08:55:41,R_1Io686MZUPzjsXg,,,,,40.6801,-73.9207,qr,EN,"Obsessive Compulsive and Related Disorders- Jill Hinton, PhD and Michael Cummings, MD",Highly satisfied,,"Everything ",
2022-09-22 08:54:29,2022-09-22 08:55:42,IP Address,107.77.216.80,100,72,True,2022-09-22 08:55:44,R_31jc6DE7ZgaL4B7,,,,,28.6344,-81.6221,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Highly satisfied,,Emphasis on psychopharmacology  as adjunct therapy,
2022-09-22 08:55:33,2022-09-22 08:55:57,IP Address,172.58.225.212,100,24,True,2022-09-22 08:55:57,R_1E4njrboInKb7mf,,,,,40.6801,-73.9207,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Satisfied,,Excellent,
2022-09-22 08:55:48,2022-09-22 08:55:58,IP Address,172.58.225.84,100,9,True,2022-09-22 08:55:58,R_2RQCMkUACUcsx9K,,,,,40.6801,-73.9207,qr,EN,"Depression and Bipolar Disorder- Jenee Lewis-Walker, PhD and Jennifer McLaren, MD",Highly satisfied,,"Everything ",
2022-09-22 08:55:27,2022-09-22 08:55:59,IP Address,166.205.159.1,100,32,True,2022-09-22 08:56:00,R_1pLlGKXrInTHq9a,,,,,26.2681,-80.2092,qr,EN,"Trauma and Stressor Related Disorders- Jill Hinton, PhD and Roberto Blanco, MD",Highly satisfied,,Importance of considering traumatic aspect of doctors visita and being honest provider and educating patients and family,
2022-09-22 08:55:20,2022-09-22 08:56:10,IP Address,67.224.128.84,100,50,True,2022-09-22 08:56:11,R_30bLLpNWTdYYIOF,,,,,18.3861,-66.0434,qr,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Highly satisfied,,To learn about the overall care that our patients need and try other alternatives besides medication.,
2022-09-22 08:56:07,2022-09-22 08:56:35,IP Address,107.77.216.80,100,28,True,2022-09-22 08:56:36,R_1QAVvVIvnpZOVUh,,,,,28.6344,-81.6221,qr,EN,"The Lived Experience Perspective- Melanie Hecker, MPA, Susan Klick, BA, and Beth Grosso, MSW",Highly satisfied,,Hearing true life stories,
2022-09-22 08:56:17,2022-09-22 08:57:12,IP Address,67.224.128.84,100,54,True,2022-09-22 08:57:12,R_2aW9OqRGuUGHCps,,,,,18.3861,-66.0434,qr,EN,"Introduction to Positive Medicine- Joan Beasley, PhD and Dan Tomasulo, PhD",Satisfied,,The strngth list to use with my patients.,
2022-09-22 08:57:17,2022-09-22 08:58:15,IP Address,67.224.128.84,100,58,True,2022-09-22 08:58:15,R_2QQyQxD8dOnLya1,,,,,18.3861,-66.0434,qr,EN,"Fundamentals of Psychopharmacology- Jarrett Barnhill, MD",Satisfied,,The importance of recognizing all stressors and how pharmacology is not the only solution.,
2022-09-22 08:56:56,2022-09-22 08:58:41,IP Address,107.77.216.80,100,104,True,2022-09-22 08:58:41,R_20MC9oBvEAFT811,,,,,28.6344,-81.6221,qr,EN,"Systems of Care for People with IDD- Jennifer McLaren, MD and Lisa Plotnick, MD",Somewhat Satisfied,"It is not representative of all 50 states and US territories, since in Puerto Rico we do not have the resources for such level of care described in the module ",I learned about a system I did not know existed and would consider advocating for such services in Puerto Rico,
2022-09-22 08:58:21,2022-09-22 08:59:15,IP Address,67.224.128.84,100,53,True,2022-09-22 08:59:15,R_vxkDpyevHBdYW4h,,,,,18.3861,-66.0434,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,The overview of all the medical conditions and signs and symptoms one should be aware as a physician to properly assess ID population.,
2022-09-22 08:59:04,2022-09-22 08:59:56,IP Address,107.77.216.80,100,52,True,2022-09-22 08:59:56,R_24eXaCYyze0KkqI,,,,,28.6344,-81.6221,qr,EN,"Medical Assessment Considerations- Leslie Rubin, MD",Highly satisfied,,"It reminds me that before being a mental health professional, I am a doctor in medicine and should treat a patient holistically ",
2022-09-29 06:15:24,2022-09-29 06:48:18,IP Address,107.122.105.95,100,1973,True,2022-09-29 06:48:18,R_Bx2tmVzx8KLWG41,,,,,25.8502,-80.2367,qr,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,The perspectives about each part of the formulation and the deficits in executive function explanation helped me understand better and grasp the difficulties these patients may have and how are they observed clinically.,
2022-09-29 06:15:55,2022-09-29 06:50:47,IP Address,107.72.178.141,100,2091,True,2022-09-29 06:50:47,R_YWa8YIMykHXRLpf,,,,,28.6344,-81.6221,qr,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,The hyperarousal diagram and prenatal factors that affect IDD,
2022-09-29 06:50:26,2022-09-29 06:50:53,IP Address,172.58.225.165,100,27,True,2022-09-29 06:50:54,R_33jqg715XmH6UKP,,,,,40.822,-73.86,qr,EN,"Biopsychosocial Assessment Considerations- Melanie Hecker, MPA, Jill Hinton, PhD, and Jennifer McLaren, MD",Highly satisfied,,"Everything ","Nothing "
2022-09-29 07:18:44,2022-09-29 07:19:07,IP Address,172.58.224.237,100,22,True,2022-09-29 07:19:07,R_23dGYMS6wTOVNDd,,,,,40.6627,-73.9138,qr,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Highly satisfied,,All of it,Nothing
2022-09-29 07:18:32,2022-09-29 07:19:55,IP Address,107.122.105.95,100,82,True,2022-09-29 07:19:56,R_2uZNMGGE3Dy8q1Z,,,,,25.8502,-80.2367,qr,EN,"Psychiatric Assessment in IDD- Dan Baker, PhD and Jennifer McLaren, MD",Highly satisfied,,Liked very much the conferences and explanations,
